"","date","ch4.corr","ch4.raw","lon","lat","alt"
"213",2020-03-13 13:57:03,2028.84134498789,2028.84134498789,8.6040868905,47.39016931,9.010127419
"214",2020-03-13 13:57:05,2021.42933942628,2021.42933942628,8.604101394,47.390191215,8.994427419
"215",2020-03-13 13:57:07,2017.55439174173,2017.55439174173,8.6041198315,47.3902153,8.992027419
"216",2020-03-13 13:57:09,2013.67944405717,2013.67944405717,8.604138025,47.39024108,8.913227419
"217",2020-03-13 13:57:11,2007.99052510848,2007.99052510848,8.6041660885,47.3902628,8.931177419
"218",2020-03-13 13:57:13,2004.20711852645,2004.20711852645,8.604208929,47.390278955,8.926627419
"219",2020-03-13 13:57:15,2003.47949888885,2003.47949888885,8.604265233,47.390293165,8.889727419
"220",2020-03-13 13:57:17,2002.75187925125,2002.75187925125,8.6043054155,47.39031182,8.952127419
"221",2020-03-13 13:57:19,2006.60679773489,2006.60679773489,8.604317401,47.390322365,8.207927419
"222",2020-03-13 13:57:21,2010.45821367632,2010.45821367632,8.604316609,47.390323935,6.514427419
"223",2020-03-13 13:57:23,2012.54320239462,2012.54320239462,8.6043153625,47.39032278,4.805827419
"224",2020-03-13 13:57:25,2014.62819111292,2014.62819111292,8.604317103,47.390323165,3.085077419
"225",2020-03-13 13:57:27,2025.15192356535,2025.15192356535,8.604320161,47.39032384,1.611627419
"226",2020-03-13 13:57:29,2035.68205144895,2035.68205144895,8.6043228725,47.39032302,1.305527419
"227",2020-03-13 13:57:31,2045.70692161986,2045.70692161986,8.6043230805,47.39032138,1.243777419
"228",2020-03-13 13:57:33,2060.50576849081,2060.50576849081,8.6043021125,47.39031179,1.221577419
"229",2020-03-13 13:57:35,2075.30385259861,2075.30385259861,8.604266502,47.390296755,1.219177419
"230",2020-03-13 13:57:37,2090.10241947069,2090.10241947069,8.604240609,47.39028507,1.396727419
"231",2020-03-13 13:57:39,2109.15042228802,2109.15042228802,8.604223131,47.390275215,1.455827419
"232",2020-03-13 13:57:41,2155.8553755659,2155.8553755659,8.604206209,47.39026425,1.484727419
"233",2020-03-13 13:57:43,2179.20558175128,2179.20558175128,8.6041878475,47.39025251,1.519027419
"234",2020-03-13 13:57:45,2202.55578793665,2202.55578793665,8.6041663825,47.39023824,1.547827419
"235",2020-03-13 13:57:47,2242.67122633506,2242.67122633506,8.6041445905,47.390221705,1.589227419
"236",2020-03-13 13:57:49,2338.85332679,2338.85332679,8.604123613,47.390205335,1.632527419
"237",2020-03-13 13:57:51,2386.93984995863,2386.93984995863,8.6041034435,47.390189505,1.676977419
"238",2020-03-13 13:57:53,2435.02637312726,2435.02637312726,8.6040860255,47.39017382,1.670777419
"239",2020-03-13 13:57:55,2507.86271417537,2507.86271417537,8.604067955,47.39016017,1.690277419
"240",2020-03-13 13:57:57,2602.10031141527,2602.10031141527,8.604051696,47.390147435,1.747227419
"241",2020-03-13 13:57:59,2696.33936843387,2696.33936843387,8.604036731,47.390135785,1.761027419
"242",2020-03-13 13:58:01,2790.5775190444,2790.5775190444,8.6040211745,47.39012445,1.698877419
"243",2020-03-13 13:58:03,2869.67909478821,2869.67909478821,8.604004479,47.39011362,1.674327419
"244",2020-03-13 13:58:05,2943.68046526784,2943.68046526784,8.603984147,47.390102015,1.693027419
"245",2020-03-13 13:58:07,2980.68106475551,2980.68106475551,8.6039639125,47.39008897,1.701427419
"246",2020-03-13 13:58:09,3017.68166424318,3017.68166424318,8.6039434955,47.3900763,1.799677419
"247",2020-03-13 13:58:11,3019.08325825814,3019.08325825814,8.603923764,47.390065155,1.938677419
"248",2020-03-13 13:58:13,3020.48485227311,3020.48485227311,8.603907679,47.39005353,2.082577419
"249",2020-03-13 13:58:15,2958.9527312027,2958.9527312027,8.6038943625,47.390042085,2.193027419
"250",2020-03-13 13:58:17,2917.91519777659,2917.91519777659,8.6038811085,47.390031645,2.308127419
"251",2020-03-13 13:58:19,2875.75012074869,2875.75012074869,8.603867178,47.390020765,2.393327419
"252",2020-03-13 13:58:21,2808.27985384867,2808.27985384867,8.6038563785,47.39001022,2.501327419
"253",2020-03-13 13:58:23,2740.81336142766,2740.81336142766,8.6038408215,47.389999355,2.505077419
"254",2020-03-13 13:58:25,2721.01336706908,2721.01336706908,8.603821089,47.389989125,2.524727419
"255",2020-03-13 13:58:27,2701.2133727105,2701.2133727105,8.6037960395,47.389980225,2.566927419
"256",2020-03-13 13:58:29,2672.12401728342,2672.12401728342,8.60377236,47.389971595,2.588927419
"257",2020-03-13 13:58:31,2643.05550701128,2643.05550701128,8.603754742,47.38996467,2.614227419
"258",2020-03-13 13:58:33,2613.96841581094,2613.96841581094,8.6037370515,47.389957885,2.644327419
"259",2020-03-13 13:58:35,2574.29546329507,2574.29546329507,8.603715979,47.38994879,2.652977419
"260",2020-03-13 13:58:37,2518.00875664351,2518.00875664351,8.6036956795,47.38993705,2.734127419
"261",2020-03-13 13:58:39,2433.56074357045,2433.56074357045,8.6036801575,47.38992471,2.792927419
"262",2020-03-13 13:58:41,2390.17909273619,2390.17909273619,8.6036633165,47.38991312,2.825027419
"263",2020-03-13 13:58:43,2346.79744190194,2346.79744190194,8.6036419345,47.3899008,2.814227419
"264",2020-03-13 13:58:45,2285.60229279838,2285.60229279838,8.6036195295,47.389890485,3.010927419
"265",2020-03-13 13:58:47,2224.39841626534,2224.39841626534,8.6035998255,47.38988202,3.135727419
"266",2020-03-13 13:58:49,2163.20348865466,2163.20348865466,8.6035790045,47.389873435,3.120027419
"267",2020-03-13 13:58:51,2117.35382724471,2117.35382724471,8.6035544015,47.389863975,3.140427419
"268",2020-03-13 13:58:53,2076.68215536072,2076.68215536072,8.603530917,47.38985413,3.163827419
"269",2020-03-13 13:58:55,2056.34625034439,2056.34625034439,8.6035087765,47.38984296,3.211927419
"270",2020-03-13 13:58:57,2036.01034532806,2036.01034532806,8.603493727,47.38983399,3.409377419
"271",2020-03-13 13:58:59,2017.51224294315,2017.51224294315,8.603494379,47.38983209,4.569427419
"272",2020-03-13 13:59:01,2006.25628112775,2006.25628112775,8.6034954395,47.389832995,5.730327419
"273",2020-03-13 13:59:03,2000.6283303939,2000.6283303939,8.603496034,47.38983374,5.916777419
"274",2020-03-13 13:59:05,1995.00037966005,1995.00037966005,8.60349963,47.389835565,5.851477419
"275",2020-03-13 13:59:07,1989.95654675772,1989.95654675772,8.6035099865,47.389841665,5.717877419
"276",2020-03-13 13:59:09,1988.06219484651,1988.06219484651,8.603522738,47.389850375,5.617977419
"277",2020-03-13 13:59:11,1987.11524844097,1987.11524844097,8.6035398895,47.389857475,5.566627419
"278",2020-03-13 13:59:13,1986.16830203544,1986.16830203544,8.6035682745,47.389864175,5.495877419
"279",2020-03-13 13:59:15,1985.706089318,1985.706089318,8.603607513,47.38987343,5.443627419
"280",2020-03-13 13:59:17,1985.24387660056,1985.24387660056,8.6036485925,47.38988833,5.375577419
"281",2020-03-13 13:59:19,1984.9180148621,1984.9180148621,8.6036818595,47.38990332,5.286527419
"282",2020-03-13 13:59:21,1984.59157279064,1984.59157279064,8.6037085505,47.38991651,5.331677419
"283",2020-03-13 13:59:23,1984.51120970803,1984.51120970803,8.603732448,47.3899295,5.361727419
"284",2020-03-13 13:59:25,1984.86264846864,1984.86264846864,8.6037522195,47.38994182,5.388977419
"285",2020-03-13 13:59:27,1985.21650422431,1985.21650422431,8.603767477,47.3899527,5.365827419
"286",2020-03-13 13:59:29,1985.34172190566,1985.34172190566,8.603778318,47.389964175,5.334227419
"287",2020-03-13 13:59:31,1985.46693958701,1985.46693958701,8.6037896545,47.389979845,5.355527419
"288",2020-03-13 13:59:33,1985.75081524277,1985.75081524277,8.603805824,47.390002115,5.325427419
"289",2020-03-13 13:59:35,1986.03474155688,1986.03474155688,8.603828013,47.39002663,5.374777419
"290",2020-03-13 13:59:37,1986.31861721988,1986.31861721988,8.603848351,47.39004852,5.393327419
"291",2020-03-13 13:59:39,1986.67414323972,1986.67414323972,8.6038686255,47.39006656,5.387827419
"292",2020-03-13 13:59:41,1987.10050904039,1987.10050904039,8.603904824,47.390081375,5.379277419
"293",2020-03-13 13:59:43,1987.73779537036,1987.73779537036,8.6039535225,47.390095705,5.460827419
"294",2020-03-13 13:59:45,1988.2042074055,1988.2042074055,8.604008451,47.390111055,5.514277419
"295",2020-03-13 13:59:47,1988.67061944065,1988.67061944065,8.604054953,47.39012795,5.447127419
"296",2020-03-13 13:59:49,1989.69783485764,1989.69783485764,8.6040896145,47.39014673,5.396277419
"297",2020-03-13 13:59:51,1990.70824778602,1990.70824778602,8.6041156225,47.390164515,5.387927419
"298",2020-03-13 13:59:53,1991.73751220371,1991.73751220371,8.6041424745,47.390181375,5.436577419
"299",2020-03-13 13:59:55,1993.3908374969,1993.3908374969,8.604172527,47.390199645,5.459977419
"300",2020-03-13 13:59:57,1996.72215871076,1996.72215871076,8.604204879,47.390217985,5.471677419
"301",2020-03-13 13:59:59,1998.38520281824,1998.38520281824,8.604236356,47.39023545,5.396777419
"302",2020-03-13 14:00:01,2000.04824692573,2000.04824692573,8.6042668565,47.39025596,5.295577419
"303",2020-03-13 14:00:03,2003.01925629231,2003.01925629231,8.6042979435,47.39027679,5.227777419
"304",2020-03-13 14:00:05,2008.63049785065,2008.63049785065,8.6043299165,47.39029857,5.208127419
"305",2020-03-13 14:00:07,2011.43591778492,2011.43591778492,8.6043621815,47.39032015,5.299477419
"306",2020-03-13 14:00:09,2014.24133771919,2014.24133771919,8.604371566,47.39033142,6.230877419
"307",2020-03-13 14:00:11,2017.28470191375,2017.28470191375,8.60437226,47.390332525,8.525827419
"308",2020-03-13 14:00:13,2020.41538710521,2020.41538710521,8.6043722705,47.39032929,10.67567742
"309",2020-03-13 14:00:15,2021.9811283014,2021.9811283014,8.604375582,47.390328835,10.47837742
"310",2020-03-13 14:00:17,2023.54686949758,2023.54686949758,8.6043747595,47.39032905,10.29777742
"311",2020-03-13 14:00:19,2023.17345924427,2023.17345924427,8.6043623235,47.3903232,10.22277742
"312",2020-03-13 14:00:21,2017.7012134332,2017.7012134332,8.604338622,47.390306745,10.16722742
"313",2020-03-13 14:00:23,2012.22897020544,2012.22897020544,8.6043125605,47.39028702,10.19347742
"314",2020-03-13 14:00:25,2010.26656457556,2010.26656457556,8.6042895895,47.3902697,10.17492742
"315",2020-03-13 14:00:27,2008.30415894567,2008.30415894567,8.604271254,47.390253975,10.08972742
"316",2020-03-13 14:00:29,2001.88225842419,2001.88225842419,8.6042583725,47.390239375,10.03387742
"317",2020-03-13 14:00:31,1995.46119103482,1995.46119103482,8.6042458425,47.39022546,10.01742742
"318",2020-03-13 14:00:33,1994.20810337862,1994.20810337862,8.6042237955,47.390212485,10.0057774195
"319",2020-03-13 14:00:35,1992.95501572242,1992.95501572242,8.604197494,47.39019474,10.06592742
"320",2020-03-13 14:00:37,1992.63986953498,1992.63986953498,8.6041728585,47.39017528,10.13812742
"321",2020-03-13 14:00:39,1992.3244639926,1992.3244639926,8.6041409995,47.390159235,10.22022742
"322",2020-03-13 14:00:41,1992.57241957434,1992.57241957434,8.6041062195,47.3901427,10.28412742
"323",2020-03-13 14:00:43,1992.82037515609,1992.82037515609,8.60407817,47.39012054,10.30852742
"324",2020-03-13 14:00:45,1995.20546958929,1995.20546958929,8.6040592625,47.39009946,10.27842742
"325",2020-03-13 14:00:47,1997.59035391364,1997.59035391364,8.6040434675,47.39007963,10.20232742
"326",2020-03-13 14:00:49,1998.58395682681,1998.58395682681,8.6040259765,47.390060165,10.19682742
"327",2020-03-13 14:00:51,1999.57755973998,1999.57755973998,8.604004655,47.390039835,10.19972742
"328",2020-03-13 14:00:53,2003.35288872108,2003.35288872108,8.6039798615,47.39001861,10.17452742
"329",2020-03-13 14:00:55,2007.12683312714,2007.12683312714,8.603953103,47.389994875,10.08747742
"330",2020-03-13 14:00:57,2008.18008684417,2008.18008684417,8.6039229275,47.389972795,10.03582742
"331",2020-03-13 14:00:59,2009.23334056121,2009.23334056121,8.6038953,47.38995292,9.946127419
"332",2020-03-13 14:01:01,2011.46967145363,2011.46967145363,8.603871057,47.389935145,9.970077419
"333",2020-03-13 14:01:03,2013.70677600126,2013.70677600126,8.6038500145,47.389919415,9.960477419
"334",2020-03-13 14:01:05,2013.80836965041,2013.80836965041,8.603828443,47.389906545,9.927577419
"335",2020-03-13 14:01:07,2013.90996329956,2013.90996329956,8.6038033765,47.38989273,9.981227419
"336",2020-03-13 14:01:09,2012.56015766768,2012.56015766768,8.6037741075,47.38987647,10.0395774195
"337",2020-03-13 14:01:11,2011.20969324724,2011.20969324724,8.6037600635,47.389863635,9.7908274195
"338",2020-03-13 14:01:13,2009.87533708347,2009.87533708347,8.6037637175,47.389860705,8.211227419
"339",2020-03-13 14:01:15,2008.5409809197,2008.5409809197,8.603764425,47.389862995,6.084377419
"340",2020-03-13 14:01:17,2003.340722133,2003.340722133,8.6037624605,47.389864815,4.152427419
"341",2020-03-13 14:01:19,1998.13663613141,1998.13663613141,8.603759373,47.38986451,3.653527419
"342",2020-03-13 14:01:21,1996.92574408655,1996.92574408655,8.6037580325,47.3898642,3.293777419
"343",2020-03-13 14:01:23,1995.71485204169,1995.71485204169,8.6037602385,47.38986476,3.236327419
"344",2020-03-13 14:01:25,1992.51634451897,1992.51634451897,8.603777351,47.38987123,3.314177419
"345",2020-03-13 14:01:27,1989.30128848227,1989.30128848227,8.603796255,47.389881455,3.458477419
"346",2020-03-13 14:01:29,1989.3122042577,1989.3122042577,8.6038144085,47.38989365,3.503577419
"347",2020-03-13 14:01:31,1989.32312003314,1989.32312003314,8.6038335225,47.38990649,3.535227419
"348",2020-03-13 14:01:33,1989.75512908017,1989.75512908017,8.603850134,47.389919715,3.513327419
"349",2020-03-13 14:01:35,1990.1829796617,1990.1829796617,8.6038631285,47.38993261,3.478977419
"350",2020-03-13 14:01:37,1990.63387964579,1990.63387964579,8.603874627,47.389944015,3.372827419
"351",2020-03-13 14:01:39,1991.08477962987,1991.08477962987,8.6038914815,47.38995687,3.338277419
"352",2020-03-13 14:01:41,1992.03520672321,1992.03520672321,8.603910307,47.38997117,3.327327419
"353",2020-03-13 14:01:43,1993.4806346788,1993.4806346788,8.603930361,47.38998473,3.428477419
"354",2020-03-13 14:01:45,1994.61034009204,1994.61034009204,8.6039492615,47.38999686,3.471477419
"355",2020-03-13 14:01:47,1995.74004550528,1995.74004550528,8.603970561,47.390009815,3.455927419
"356",2020-03-13 14:01:49,1997.73697129898,1997.73697129898,8.603996264,47.39002063,3.373477419
"357",2020-03-13 14:01:51,1999.72836675282,1999.72836675282,8.60402185,47.3900316,3.328327419
"358",2020-03-13 14:01:53,2001.69989422738,2001.69989422738,8.604046824,47.39004484,3.334027419
"359",2020-03-13 14:01:55,2004.70759081756,2004.70759081756,8.604067533,47.39006183,3.323377419
"360",2020-03-13 14:01:57,2007.99499287568,2007.99499287568,8.604087475,47.390079495,3.306377419
"361",2020-03-13 14:01:59,2011.28755312118,2011.28755312118,8.6041086205,47.390096135,3.283177419
"362",2020-03-13 14:02:01,2014.59846228939,2014.59846228939,8.6041295675,47.390112225,3.220577419
"363",2020-03-13 14:02:03,2019.97464408296,2019.97464408296,8.604152278,47.390127885,3.186677419
"364",2020-03-13 14:02:05,2029.15730788705,2029.15730788705,8.6041688055,47.39014621,3.210677419
"365",2020-03-13 14:02:07,2033.7439704939,2033.7439704939,8.6041803655,47.39016495,3.292677419
"366",2020-03-13 14:02:09,2038.33063310075,2038.33063310075,8.6041898815,47.390184455,3.297127419
"367",2020-03-13 14:02:11,2050.2473925327,2050.2473925327,8.6041973,47.39020517,3.264477419
"368",2020-03-13 14:02:13,2069.26748970548,2069.26748970548,8.6042042135,47.390221365,3.206277419
"369",2020-03-13 14:02:15,2088.29160837773,2088.29160837773,8.6042178745,47.39023504,3.145727419
"370",2020-03-13 14:02:17,2100.45170885303,2100.45170885303,8.6042342205,47.39024932,3.058977419
"371",2020-03-13 14:02:19,2112.61180932832,2112.61180932832,8.60425333,47.39026177,2.959977419
"372",2020-03-13 14:02:21,2151.96739352881,2151.96739352881,8.604274301,47.39027684,2.920627419
"373",2020-03-13 14:02:23,2192.37762861224,2192.37762861224,8.6042941495,47.390293215,2.871027419
"374",2020-03-13 14:02:25,2220.19367994605,2220.19367994605,8.6043115145,47.39031202,2.839427419
"375",2020-03-13 14:02:27,2248.00973127985,2248.00973127985,8.604329833,47.390331335,2.786627419
"376",2020-03-13 14:02:29,2331.4574136235,2331.4574136235,8.6043477615,47.390349795,2.796677419
"377",2020-03-13 14:02:31,2419.78653356213,2419.78653356213,8.6043650095,47.390367695,2.861077419
"378",2020-03-13 14:02:33,2466.31968467146,2466.31968467146,8.604382983,47.390384685,2.962777419
"379",2020-03-13 14:02:35,2512.85283578079,2512.85283578079,8.6044018435,47.390398325,2.964977419
"380",2020-03-13 14:02:37,2652.41605727794,2652.41605727794,8.604421361,47.39041127,2.899627419
"381",2020-03-13 14:02:39,2787.84721804245,2787.84721804245,8.6044445115,47.390424335,2.906477419
"382",2020-03-13 14:02:41,2809.09329427574,2809.09329427574,8.60446766,47.390438355,2.907877419
"383",2020-03-13 14:02:43,2830.33937050904,2830.33937050904,8.604491992,47.390453185,2.910927419
"384",2020-03-13 14:02:45,2894.11030506067,2894.11030506067,8.6045226965,47.39046608,2.974977419
"385",2020-03-13 14:02:47,2943.20619537103,2943.20619537103,8.6045549975,47.390479375,2.961627419
"386",2020-03-13 14:02:49,2900.00013540072,2900.00013540072,8.6045850515,47.39048993,2.994927419
"387",2020-03-13 14:02:51,2856.7940754304,2856.7940754304,8.6046154875,47.390498445,3.021677419
"388",2020-03-13 14:02:53,2770.38710427464,2770.38710427464,8.6046446385,47.390511625,2.970777419
"389",2020-03-13 14:02:55,2639.82677599844,2639.82677599844,8.6046689615,47.3905275,2.949777419
"390",2020-03-13 14:02:57,2571.40364643053,2571.40364643053,8.6046903095,47.39054129,2.905377419
"391",2020-03-13 14:02:59,2502.98051686261,2502.98051686261,8.6047155495,47.390552125,2.863827419
"392",2020-03-13 14:03:01,2410.30040649942,2410.30040649942,8.6047492635,47.39056488,2.853377419
"393",2020-03-13 14:03:03,2317.59689394382,2317.59689394382,8.6047840795,47.390581385,2.810227419
"394",2020-03-13 14:03:05,2238.60839414181,2238.60839414181,8.6048174305,47.39060104,2.783677419
"395",2020-03-13 14:03:07,2200.72361837748,2200.72361837748,8.6048397845,47.390623365,2.824877419
"396",2020-03-13 14:03:09,2143.89073281056,2143.89073281056,8.6048574975,47.390645755,2.844177419
"397",2020-03-13 14:03:11,2116.84509652118,2116.84509652118,8.6048643125,47.39066052,2.895927419
"398",2020-03-13 14:03:13,2089.79946023181,2089.79946023181,8.604846361,47.39067153,2.935927419
"399",2020-03-13 14:03:15,2068.60897504422,2068.60897504422,8.6047540015,47.39071813,2.986677419
"400",2020-03-13 14:03:17,2047.41559135125,2047.41559135125,8.604545488,47.390740465,2.993477419
"401",2020-03-13 14:03:19,2026.22513616866,2026.22513616866,8.6042465835,47.390733245,3.097727419
"402",2020-03-13 14:03:21,2009.15721223169,2009.15721223169,8.6039007515,47.390707625,3.375677419
"403",2020-03-13 14:03:23,2002.99712640685,2002.99712640685,8.6035761325,47.39066231,3.739127419
"404",2020-03-13 14:03:25,1993.77091192956,1993.77091192956,8.603409885,47.390634755,3.411827419
"405",2020-03-13 14:03:27,1989.76099238769,1989.76099238769,8.6033643335,47.390604535,3.380627419
"406",2020-03-13 14:03:29,1985.75107284583,1985.75107284583,8.60332064,47.390570015,2.803977419
"407",2020-03-13 14:03:31,1985.60105526202,1985.60105526202,8.603309058,47.39056232,1.374727419
"408",2020-03-13 14:03:33,1985.3842666711,1985.3842666711,8.603307113,47.39056251,0.438227419
"409",2020-03-13 14:03:35,1985.38909523936,1985.38909523936,8.603308728,47.39056436,0.087977419
"410",2020-03-13 14:03:37,1985.39392380763,1985.39392380763,8.603310415,47.39056435,0.005927419
"411",2020-03-13 14:03:39,1986.35158432066,1986.35158432066,8.6033104275,47.3905644,0.008127419
"412",2020-03-13 14:03:41,1987.30924483368,1987.30924483368,8.603310426,47.39056442,0.003777419
"413",2020-03-13 14:03:43,1988.33088342203,1988.33088342203,8.6033104355,47.390564415,0.001627419
"414",2020-03-13 14:03:45,1989.35252201037,1989.35252201037,8.603310431,47.39056442,-0.000172581
"415",2020-03-13 14:03:47,1990.85955194406,1990.85955194406,8.603310418,47.390564425,-0.000272581
"416",2020-03-13 14:03:49,1992.36658187776,1992.36658187776,8.6033104285,47.390564455,0.003077419
"417",2020-03-13 14:03:51,1994.00662998528,1994.00662998528,8.6033104195,47.39056448,0.003277419
"418",2020-03-13 14:03:53,1995.64667809279,1995.64667809279,8.603310429,47.390564445,0.005277419
"419",2020-03-13 14:03:55,1998.51510729846,1998.51510729846,8.6033103955,47.39056444,-0.000422581
"420",2020-03-13 14:03:57,2001.36176683751,2001.36176683751,8.6033104205,47.39056446,-0.005922581
"421",2020-03-13 14:03:59,2004.2336267608,2004.2336267608,8.6033104285,47.390564445,-0.000922581
"422",2020-03-13 14:04:01,2007.42543270761,2007.42543270761,8.603310426,47.39056442,-0.000672581
"423",2020-03-13 14:04:03,2012.16877982153,2012.16877982153,8.603310419,47.390564415,-0.000472581
"424",2020-03-13 14:04:05,2016.8908639931,2016.8908639931,8.603310418,47.39056445,0.002077419
"425",2020-03-13 14:04:07,2021.63293137584,2021.63293137584,8.603310413,47.39056444,0.001077419
